#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">複製</div><div class="front-example-sentence-1">有名な絵画の複製を部屋に飾った。</div>	<div class="back-main-reading">ふくせい</div><div class="back-main-english">A duplicate/replica</div><div class="back-example-sentence-1-reading">ゆうめいなかいがのふくせいをへやにかざった。</div><div class="back-example-sentence-1-english">I displayed a replica of a famous painting in my room.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">複写</div><div class="front-example-sentence-1">書類を複写した。</div>	<div class="back-main-reading">ふくしゃ</div><div class="back-main-english">A duplicate/copy</div><div class="back-example-sentence-1-reading">しょるいをふくしゃした。</div><div class="back-example-sentence-1-english">I made a copy of the documents.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">複雑</div><div class="front-example-sentence-1">この問題は複雑だ。</div>	<div class="back-main-reading">ふくざつな</div><div class="back-main-english">Complex/complicated</div><div class="back-example-sentence-1-reading">このもんだいはふくざつだ。</div><div class="back-example-sentence-1-english">This problem is complicated.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">複数</div><div class="front-example-sentence-1">複数の候補から一つ選んだ。</div>	<div class="back-main-reading">ふくすう</div><div class="back-main-english">The plural (number)</div><div class="back-example-sentence-1-reading">ふくすうのこうほからひとつえらんだ。</div><div class="back-example-sentence-1-english">I chose one from multiple candidates.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">刊行物</div><div class="front-example-sentence-1">出版社の刊行物を確認した。</div>	<div class="back-main-reading">かんこうぶつ</div><div class="back-main-english">A publication</div><div class="back-example-sentence-1-reading">しゅっぱんしゃのかんこうぶつをかくにんした。</div><div class="back-example-sentence-1-english">I checked the publisher's publications.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">週刊</div><div class="front-example-sentence-1">週刊誌を毎週買っている。</div>	<div class="back-main-reading">しゅうかん</div><div class="back-main-english">Weekly publication</div><div class="back-example-sentence-1-reading">しゅうかんしをまいしゅうかっている。</div><div class="back-example-sentence-1-english">I buy a weekly magazine every week.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">朝刊</div><div class="front-example-sentence-1">朝刊を読みながら朝食をとる。</div>	<div class="back-main-reading">ちょうかん</div><div class="back-main-english">A morning newspaper</div><div class="back-example-sentence-1-reading">ちょうかんをよみながらちょうしょくをとる。</div><div class="back-example-sentence-1-english">I have breakfast while reading the morning paper.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">月刊</div><div class="front-example-sentence-1">月刊の雑誌を定期購読している。</div>	<div class="back-main-reading">げっかん</div><div class="back-main-english">Monthly publication</div><div class="back-example-sentence-1-reading">げっかんのざっしをていきこうどくしている。</div><div class="back-example-sentence-1-english">I have a subscription to a monthly magazine.</div>	kanji::w6 kanji::w6d5 jlpt::n2
<div class="front-main">高層</div><div class="front-example-sentence-1">高層マンションに住んでいる。</div>	<div class="back-main-reading">こうそう</div><div class="back-main-english">The upper layers</div><div class="back-example-sentence-1-reading">こうそうマンションにすんでいる。</div><div class="back-example-sentence-1-english">I live in a high-rise condo.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">一層</div><div class="front-example-sentence-1">練習して一層上手になった。</div>	<div class="back-main-reading">いっそう</div><div class="back-main-english">More/still more</div><div class="back-example-sentence-1-reading">れんしゅうしていっそうじょうずになった。</div><div class="back-example-sentence-1-english">I practiced and got even better.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">低層</div><div class="front-example-sentence-1">この地域は低層の建物が多い。</div>	<div class="back-main-reading">ていそう</div><div class="back-main-english">The lower layers</div><div class="back-example-sentence-1-reading">このちいきはていそうのたてものがおおい。</div><div class="back-example-sentence-1-english">This area has many low-rise buildings.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">花束</div><div class="front-example-sentence-1">母に花束を贈った。</div>	<div class="back-main-reading">はなたば</div><div class="back-main-english">A bunch of flowers</div><div class="back-example-sentence-1-reading">ははにはなたばをおくった。</div><div class="back-example-sentence-1-english">I gave my mother a bouquet.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">束</div><div class="front-example-sentence-1">書類を束にして整理した。</div>	<div class="back-main-reading">たば</div><div class="back-main-english">A bunch/bundle</div><div class="back-example-sentence-1-reading">しょるいをたばにしてせいりした。</div><div class="back-example-sentence-1-english">I bundled the documents together and organized them.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">束ねる</div><div class="front-example-sentence-1">髪を後ろで束ねた。</div>	<div class="back-main-reading">たばねる</div><div class="back-main-english">Bind in a bunch/bundle</div><div class="back-example-sentence-1-reading">かみをうしろでたばねた。</div><div class="back-example-sentence-1-english">I tied my hair back.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">甘い</div><div class="front-example-sentence-1">このケーキはとても甘い。</div>	<div class="back-main-reading">あまい</div><div class="back-main-english">Sweet</div><div class="back-example-sentence-1-reading">このケーキはとてもあまい。</div><div class="back-example-sentence-1-english">This cake is very sweet.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">甘やかす</div><div class="front-example-sentence-1">子どもを甘やかしすぎるのはよくない。</div>	<div class="back-main-reading">あまやかす</div><div class="back-main-english">Spoil (a child)</div><div class="back-example-sentence-1-reading">こどもをあまやかしすぎるのはよくない。</div><div class="back-example-sentence-1-english">Spoiling children too much isn't good.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">甘口</div><div class="front-example-sentence-1">甘口のカレーを注文した。</div>	<div class="back-main-reading">あまくち</div><div class="back-main-english">The sweet side</div><div class="back-example-sentence-1-reading">あまくちのカレーをちゅうもんした。</div><div class="back-example-sentence-1-english">I ordered mild curry.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">辛い</div><div class="front-example-sentence-1">このスープはとても辛い。</div>	<div class="back-main-reading">からい</div><div class="back-main-english">(Spicy) hot</div><div class="back-example-sentence-1-reading">このスープはとてもからい。</div><div class="back-example-sentence-1-english">This soup is very spicy.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">辛口</div><div class="front-example-sentence-1">辛口のワインが好きだ。</div>	<div class="back-main-reading">からくち</div><div class="back-main-english">The dry side</div><div class="back-example-sentence-1-reading">からくちのワインがすきだ。</div><div class="back-example-sentence-1-english">I like dry wine.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">皿</div><div class="front-example-sentence-1">皿を洗った。</div>	<div class="back-main-reading">さら</div><div class="back-main-english">A plate</div><div class="back-example-sentence-1-reading">さらをあらった。</div><div class="back-example-sentence-1-english">I washed the plates.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">大皿</div><div class="front-example-sentence-1">料理を大皿に盛った。</div>	<div class="back-main-reading">おおざら</div><div class="back-main-english">A big plate</div><div class="back-example-sentence-1-reading">りょうりをおおざらにもった。</div><div class="back-example-sentence-1-english">I served the food on a big plate.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">小皿</div><div class="front-example-sentence-1">小皿に醤油を入れた。</div>	<div class="back-main-reading">こざら</div><div class="back-main-english">A small plate</div><div class="back-example-sentence-1-reading">こざらにしょうゆをいれた。</div><div class="back-example-sentence-1-english">I poured soy sauce into a small dish.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">綿</div><div class="front-example-sentence-1">綿のシャツは着心地がいい。</div>	<div class="back-main-reading">めん</div><div class="back-main-english">Cotton</div><div class="back-example-sentence-1-reading">めんのシャツはきごこちがいい。</div><div class="back-example-sentence-1-english">Cotton shirts are comfortable to wear.</div>	kanji::w6 kanji::w6d6 jlpt::n2
